ibin	Eff	Err
0	0.9226	0.0009	
1	0.9297	0.0013	
2	0.9248	0.0008	
3	0.8982	0.0016	
4	0.9262	0.0005	
5	0.9322	0.0009	
6	0.9300	0.0006	
7	0.9153	0.0011	
8	0.9276	0.0003	
9	0.9366	0.0006	
10	0.9332	0.0004	
11	0.9211	0.0008	
12	0.9283	0.0002	
13	0.9370	0.0004	
14	0.9343	0.0003	
15	0.9234	0.0005	
16	0.9276	0.0001	
17	0.9374	0.0002	
18	0.9351	0.0001	
19	0.9234	0.0003	
20	0.9261	0.0001	
21	0.9377	0.0002	
22	0.9386	0.0001	
23	0.9260	0.0003	
24	0.9225	0.0002	
25	0.9358	0.0003	
26	0.9411	0.0002	
27	0.9250	0.0005	
28	0.9109	0.0010	
29	0.9241	0.0017	
30	0.9412	0.0011	
31	0.9202	0.0030	
