ibin	Eff	Err
0	0.9267	0.0012	
1	0.9672	0.0013	
2	0.9577	0.0008	
3	0.9294	0.0019	
4	0.9256	0.0007	
5	0.9642	0.0009	
6	0.9606	0.0006	
7	0.9339	0.0014	
8	0.9273	0.0005	
9	0.9657	0.0006	
10	0.9615	0.0004	
11	0.9409	0.0010	
12	0.9273	0.0003	
13	0.9653	0.0005	
14	0.9628	0.0003	
15	0.9403	0.0007	
16	0.9273	0.0002	
17	0.9649	0.0002	
18	0.9623	0.0001	
19	0.9436	0.0004	
20	0.9269	0.0001	
21	0.9639	0.0002	
22	0.9626	0.0001	
23	0.9452	0.0004	
24	0.9253	0.0003	
25	0.9635	0.0003	
26	0.9620	0.0002	
27	0.9421	0.0006	
28	0.9197	0.0013	
29	0.9638	0.0017	
30	0.9303	0.0016	
31	0.9195	0.0053	
