ibin	Eff	Err
0	0.8388	0.0039	
1	0.8451	0.0057	
2	0.8519	0.0023	
3	0.7973	0.0043	
4	0.8657	0.0010	
5	0.8665	0.0032	
6	0.8692	0.0019	
7	0.8130	0.0036	
8	0.8827	0.0005	
9	0.8795	0.0021	
10	0.8838	0.0006	
11	0.8317	0.0011	
12	0.9107	0.0006	
13	0.9034	0.0013	
14	0.9060	0.0007	
15	0.8511	0.0021	
16	0.9439	0.0001	
17	0.9389	0.0004	
18	0.9325	0.0003	
19	0.8724	0.0012	
20	0.9644	0.0001	
21	0.9632	0.0002	
22	0.9527	0.0002	
23	0.8864	0.0006	
24	0.9660	0.0003	
25	0.9641	0.0005	
26	0.9525	0.0004	
27	0.8850	0.0014	
28	0.9666	0.0005	
29	0.9622	0.0009	
30	0.9527	0.0007	
31	0.8971	0.0024	
32	0.9640	0.0040	
33	0.9604	0.0087	
34	0.9410	0.0063	
35	0.8968	0.0241	
