ibin	Eff	Err
0	0.8393	0.0028	
1	0.8427	0.0036	
2	0.8257	0.0020	
3	0.7735	0.0037	
4	0.8770	0.0014	
5	0.8793	0.0023	
6	0.8571	0.0012	
7	0.8077	0.0025	
8	0.9010	0.0008	
9	0.8956	0.0015	
10	0.8814	0.0009	
11	0.8325	0.0017	
12	0.9234	0.0005	
13	0.9158	0.0010	
14	0.9034	0.0005	
15	0.8582	0.0011	
16	0.9501	0.0002	
17	0.9395	0.0003	
18	0.9269	0.0002	
19	0.8805	0.0005	
20	0.9696	0.0001	
21	0.9642	0.0002	
22	0.9487	0.0002	
23	0.8999	0.0005	
24	0.9729	0.0003	
25	0.9683	0.0005	
26	0.9553	0.0004	
27	0.9101	0.0012	
28	0.9747	0.0003	
29	0.9687	0.0007	
30	0.9563	0.0005	
31	0.9082	0.0018	
32	0.9753	0.0027	
33	0.9719	0.0048	
34	0.9533	0.0043	
35	0.9374	0.0192	
