ibin	Eff	Err
0	0.9495	0.0000	
1	0.9503	0.0000	
2	0.9327	0.0000	
3	0.9035	0.0000	
4	0.9530	0.0000	
5	0.9564	0.0000	
6	0.9329	0.0000	
7	0.9110	0.0000	
8	0.9535	0.0000	
9	0.9631	0.0000	
10	0.9362	0.0000	
11	0.9156	0.0000	
12	0.9535	0.0000	
13	0.9659	0.0000	
14	0.9369	0.0000	
15	0.9168	0.0000	
16	0.9531	0.0000	
17	0.9680	0.0000	
18	0.9350	0.0000	
19	0.9178	0.0000	
20	0.9518	0.0000	
21	0.9687	0.0000	
22	0.9402	0.0000	
23	0.9175	0.0000	
24	0.9499	0.0000	
25	0.9684	0.0000	
26	0.9464	0.0000	
27	0.9161	0.0000	
28	0.9436	0.0000	
29	0.9641	0.0000	
30	0.9473	0.0000	
31	0.9106	0.0000	
