ibin	Eff	Err
0	0.0000	0.0000	
1	0.0010	0.0002	
2	0.0007	0.0001	
3	0.0013	0.0002	
4	0.0003	0.0001	
5	0.0027	0.0003	
6	0.0051	0.0003	
7	0.0154	0.0009	
8	0.4837	0.0016	
9	0.4944	0.0028	
10	0.4656	0.0017	
11	0.3978	0.0031	
12	0.9268	0.0007	
13	0.9240	0.0013	
14	0.8956	0.0009	
15	0.7694	0.0023	
16	0.9270	0.0003	
17	0.9296	0.0006	
18	0.9171	0.0004	
19	0.8309	0.0011	
20	0.9275	0.0002	
21	0.9339	0.0004	
22	0.9243	0.0003	
23	0.8527	0.0008	
24	0.9270	0.0001	
25	0.9357	0.0002	
26	0.9289	0.0001	
27	0.8745	0.0003	
28	0.9255	0.0001	
29	0.9361	0.0002	
30	0.9346	0.0001	
31	0.8895	0.0003	
32	0.9219	0.0002	
33	0.9346	0.0003	
34	0.9378	0.0002	
35	0.8961	0.0005	
36	0.9123	0.0010	
37	0.9227	0.0017	
38	0.9384	0.0010	
39	0.8937	0.0035	
