ibin	Eff	Err
0	0.0002	0.0001	
1	0.0014	0.0003	
2	0.0007	0.0001	
3	0.0020	0.0004	
4	0.0007	0.0001	
5	0.0057	0.0006	
6	0.0070	0.0005	
7	0.0203	0.0014	
8	0.4821	0.0024	
9	0.4835	0.0041	
10	0.4563	0.0024	
11	0.3591	0.0045	
12	0.9045	0.0012	
13	0.9181	0.0019	
14	0.9039	0.0013	
15	0.7531	0.0037	
16	0.9070	0.0005	
17	0.9353	0.0008	
18	0.9237	0.0006	
19	0.8078	0.0017	
20	0.9071	0.0004	
21	0.9351	0.0005	
22	0.9313	0.0004	
23	0.8402	0.0012	
24	0.9061	0.0002	
25	0.9367	0.0003	
26	0.9330	0.0002	
27	0.8645	0.0006	
28	0.9069	0.0002	
29	0.9364	0.0002	
30	0.9331	0.0002	
31	0.8800	0.0005	
32	0.9056	0.0003	
33	0.9366	0.0004	
34	0.9248	0.0003	
35	0.8862	0.0009	
36	0.8984	0.0015	
37	0.9347	0.0025	
38	0.8554	0.0023	
39	0.8726	0.0077	
