ibin	Eff	Err
0	0.8002	0.0026	
1	0.8010	0.0028	
2	0.7890	0.0013	
3	0.7209	0.0025	
4	0.8448	0.0010	
5	0.8429	0.0015	
6	0.8224	0.0008	
7	0.7477	0.0016	
8	0.8738	0.0005	
9	0.8682	0.0010	
10	0.8464	0.0006	
11	0.7736	0.0010	
12	0.9032	0.0003	
13	0.8885	0.0006	
14	0.8721	0.0004	
15	0.8009	0.0007	
16	0.9384	0.0001	
17	0.9206	0.0002	
18	0.9005	0.0001	
19	0.8297	0.0006	
20	0.9612	0.0000	
21	0.9503	0.0002	
22	0.9272	0.0001	
23	0.8558	0.0003	
24	0.9655	0.0001	
25	0.9551	0.0010	
26	0.9347	0.0003	
27	0.8748	0.0007	
28	0.9689	0.0002	
29	0.9579	0.0005	
30	0.9371	0.0004	
31	0.8752	0.0013	
32	0.9712	0.0017	
33	0.9541	0.0037	
34	0.9354	0.0035	
35	0.9304	0.0152	
