ibin	Eff	Err
0	0.7867	0.0020	
1	0.7882	0.0030	
2	0.7800	0.0024	
3	0.7120	0.0022	
4	0.8274	0.0012	
5	0.8319	0.0010	
6	0.8138	0.0010	
7	0.7397	0.0010	
8	0.8576	0.0006	
9	0.8522	0.0015	
10	0.8366	0.0004	
11	0.7702	0.0007	
12	0.8937	0.0003	
13	0.8775	0.0006	
14	0.8637	0.0004	
15	0.7971	0.0006	
16	0.9373	0.0001	
17	0.9193	0.0002	
18	0.8995	0.0002	
19	0.8282	0.0004	
20	0.9612	0.0001	
21	0.9502	0.0003	
22	0.9271	0.0002	
23	0.8559	0.0013	
24	0.9661	0.0001	
25	0.9551	0.0003	
26	0.9367	0.0003	
27	0.8726	0.0008	
28	0.9676	0.0002	
29	0.9566	0.0007	
30	0.9354	0.0005	
31	0.8723	0.0015	
32	0.9696	0.0033	
33	0.9544	0.0037	
34	0.9348	0.0030	
35	0.8884	0.0197	
