ibin	Eff	Err
0	0.8308	0.0026	
1	0.8500	0.0052	
2	0.8514	0.0023	
3	0.7968	0.0037	
4	0.8627	0.0011	
5	0.8716	0.0028	
6	0.8670	0.0015	
7	0.8137	0.0028	
8	0.8811	0.0011	
9	0.8784	0.0020	
10	0.8827	0.0010	
11	0.8312	0.0012	
12	0.9085	0.0003	
13	0.9026	0.0012	
14	0.9056	0.0006	
15	0.8514	0.0017	
16	0.9437	0.0002	
17	0.9388	0.0004	
18	0.9320	0.0004	
19	0.8738	0.0014	
20	0.9647	0.0002	
21	0.9634	0.0003	
22	0.9531	0.0002	
23	0.8866	0.0006	
24	0.9661	0.0002	
25	0.9647	0.0007	
26	0.9537	0.0005	
27	0.8835	0.0014	
28	0.9658	0.0005	
29	0.9623	0.0009	
30	0.9517	0.0007	
31	0.8974	0.0024	
32	0.9622	0.0041	
33	0.9615	0.0080	
34	0.9423	0.0063	
35	0.8735	0.0259	
