ibin	Eff	Err
0	0.8265	0.0029	
1	0.8314	0.0038	
2	0.8189	0.0020	
3	0.7745	0.0035	
4	0.8626	0.0015	
5	0.8678	0.0015	
6	0.8507	0.0013	
7	0.8021	0.0024	
8	0.8865	0.0009	
9	0.8833	0.0016	
10	0.8720	0.0007	
11	0.8280	0.0016	
12	0.9142	0.0005	
13	0.9049	0.0010	
14	0.8959	0.0006	
15	0.8540	0.0011	
16	0.9487	0.0001	
17	0.9384	0.0005	
18	0.9263	0.0010	
19	0.8804	0.0023	
20	0.9694	0.0003	
21	0.9639	0.0002	
22	0.9486	0.0006	
23	0.9001	0.0005	
24	0.9727	0.0002	
25	0.9681	0.0005	
26	0.9551	0.0004	
27	0.9058	0.0011	
28	0.9745	0.0003	
29	0.9687	0.0007	
30	0.9563	0.0006	
31	0.9084	0.0019	
32	0.9771	0.0028	
33	0.9709	0.0048	
34	0.9546	0.0043	
35	0.9418	0.0183	
