ibin	Eff	Err
0	0.8006	0.0020	
1	0.7984	0.0029	
2	0.7884	0.0014	
3	0.7229	0.0025	
4	0.8453	0.0010	
5	0.8443	0.0015	
6	0.8225	0.0008	
7	0.7465	0.0016	
8	0.8738	0.0005	
9	0.8681	0.0006	
10	0.8462	0.0006	
11	0.7753	0.0011	
12	0.9030	0.0003	
13	0.8877	0.0006	
14	0.8725	0.0004	
15	0.8009	0.0007	
16	0.9382	0.0002	
17	0.9202	0.0002	
18	0.8999	0.0002	
19	0.8290	0.0004	
20	0.9613	0.0000	
21	0.9503	0.0002	
22	0.9271	0.0001	
23	0.8564	0.0009	
24	0.9660	0.0001	
25	0.9549	0.0003	
26	0.9354	0.0003	
27	0.8750	0.0007	
28	0.9670	0.0002	
29	0.9558	0.0004	
30	0.9350	0.0003	
31	0.8778	0.0012	
32	0.9704	0.0018	
33	0.9588	0.0036	
34	0.9354	0.0030	
35	0.9332	0.0118	
