ibin	Eff	Err
0	0.8209	0.0014	
1	0.8248	0.0020	
2	0.8120	0.0011	
3	0.7531	0.0020	
4	0.8509	0.0007	
5	0.8526	0.0014	
6	0.8402	0.0008	
7	0.7823	0.0014	
8	0.8711	0.0004	
9	0.8672	0.0011	
10	0.8582	0.0006	
11	0.8028	0.0009	
12	0.9032	0.0003	
13	0.8850	0.0005	
14	0.8815	0.0004	
15	0.8257	0.0006	
16	0.9435	0.0005	
17	0.9293	0.0002	
18	0.9153	0.0001	
19	0.8561	0.0003	
20	0.9655	0.0001	
21	0.9573	0.0001	
22	0.9370	0.0001	
23	0.8778	0.0005	
24	0.9685	0.0001	
25	0.9593	0.0002	
26	0.9403	0.0002	
27	0.8795	0.0007	
28	0.9704	0.0002	
29	0.9592	0.0004	
30	0.9376	0.0003	
31	0.8844	0.0011	
32	0.9682	0.0015	
33	0.9605	0.0029	
34	0.9316	0.0024	
35	0.9057	0.0101	
