ibin	Eff	Err
0	0.8447	0.0010	
1	0.8579	0.0023	
2	0.8574	0.0011	
3	0.7920	0.0021	
4	0.8735	0.0010	
5	0.8834	0.0014	
6	0.8827	0.0008	
7	0.8179	0.0015	
8	0.8903	0.0004	
9	0.8997	0.0010	
10	0.9008	0.0005	
11	0.8397	0.0010	
12	0.9190	0.0003	
13	0.9183	0.0006	
14	0.9197	0.0001	
15	0.8645	0.0009	
16	0.9523	0.0002	
17	0.9502	0.0002	
18	0.9431	0.0001	
19	0.8818	0.0004	
20	0.9718	0.0003	
21	0.9731	0.0002	
22	0.9611	0.0001	
23	0.8990	0.0003	
24	0.9740	0.0002	
25	0.9746	0.0003	
26	0.9626	0.0002	
27	0.8984	0.0007	
28	0.9747	0.0002	
29	0.9739	0.0004	
30	0.9620	0.0003	
31	0.9041	0.0012	
32	0.9744	0.0016	
33	0.9685	0.0028	
34	0.9643	0.0035	
35	0.9132	0.0121	
