ibin	Eff	Err
0	0.8128	0.0016	
1	0.8188	0.0052	
2	0.8157	0.0017	
3	0.7550	0.0033	
4	0.8527	0.0009	
5	0.8591	0.0012	
6	0.8480	0.0011	
7	0.7841	0.0019	
8	0.8750	0.0004	
9	0.8781	0.0013	
10	0.8676	0.0007	
11	0.8011	0.0014	
12	0.8992	0.0005	
13	0.8917	0.0009	
14	0.8874	0.0005	
15	0.8234	0.0010	
16	0.9357	0.0001	
17	0.9253	0.0003	
18	0.9113	0.0002	
19	0.8483	0.0010	
20	0.9580	0.0001	
21	0.9523	0.0002	
22	0.9337	0.0002	
23	0.8686	0.0008	
24	0.9625	0.0002	
25	0.9561	0.0004	
26	0.9393	0.0003	
27	0.8814	0.0008	
28	0.9644	0.0003	
29	0.9573	0.0009	
30	0.9407	0.0006	
31	0.8827	0.0018	
32	0.9641	0.0025	
33	0.9545	0.0053	
34	0.9392	0.0038	
35	0.8748	0.0154	
