ibin	Eff	Err
0	0.7888	0.0011	
1	0.7903	0.0023	
2	0.7934	0.0011	
3	0.7520	0.0024	
4	0.8237	0.0011	
5	0.8280	0.0010	
6	0.8183	0.0008	
7	0.7718	0.0016	
8	0.8572	0.0006	
9	0.8518	0.0010	
10	0.8420	0.0006	
11	0.7947	0.0012	
12	0.8935	0.0003	
13	0.8774	0.0005	
14	0.8687	0.0004	
15	0.8208	0.0008	
16	0.9368	0.0001	
17	0.9189	0.0002	
18	0.9040	0.0001	
19	0.8503	0.0004	
20	0.9607	0.0001	
21	0.9498	0.0002	
22	0.9309	0.0001	
23	0.8709	0.0015	
24	0.9648	0.0002	
25	0.9545	0.0009	
26	0.9367	0.0003	
27	0.8792	0.0007	
28	0.9686	0.0002	
29	0.9572	0.0005	
30	0.9386	0.0004	
31	0.8789	0.0014	
32	0.9709	0.0014	
33	0.9528	0.0030	
34	0.9364	0.0024	
35	0.9038	0.0129	
