ibin	Eff	Err
0	0.9503	0.0011	
1	0.9506	0.0017	
2	0.9316	0.0011	
3	0.9019	0.0025	
4	0.9523	0.0007	
5	0.9567	0.0011	
6	0.9315	0.0008	
7	0.9109	0.0018	
8	0.9540	0.0004	
9	0.9634	0.0007	
10	0.9364	0.0006	
11	0.9154	0.0013	
12	0.9537	0.0003	
13	0.9658	0.0005	
14	0.9360	0.0004	
15	0.9176	0.0009	
16	0.9529	0.0001	
17	0.9684	0.0002	
18	0.9349	0.0002	
19	0.9177	0.0004	
20	0.9517	0.0001	
21	0.9689	0.0002	
22	0.9403	0.0001	
23	0.9172	0.0004	
24	0.9500	0.0002	
25	0.9690	0.0003	
26	0.9459	0.0003	
27	0.9159	0.0008	
28	0.9423	0.0014	
29	0.9666	0.0019	
30	0.9489	0.0016	
31	0.9035	0.0060	
