ibin	Eff	Err
0	0.7712	0.0016	
1	0.7844	0.0032	
2	0.8005	0.0013	
3	0.7640	0.0026	
4	0.8136	0.0010	
5	0.8232	0.0009	
6	0.8250	0.0009	
7	0.7860	0.0018	
8	0.8432	0.0008	
9	0.8417	0.0014	
10	0.8435	0.0010	
11	0.8034	0.0011	
12	0.8837	0.0004	
13	0.8705	0.0007	
14	0.8709	0.0004	
15	0.8298	0.0012	
16	0.9315	0.0001	
17	0.9191	0.0003	
18	0.9084	0.0003	
19	0.8603	0.0017	
20	0.9557	0.0002	
21	0.9496	0.0002	
22	0.9341	0.0001	
23	0.8777	0.0004	
24	0.9596	0.0002	
25	0.9529	0.0004	
26	0.9368	0.0003	
27	0.8821	0.0008	
28	0.9612	0.0003	
29	0.9521	0.0006	
30	0.9361	0.0004	
31	0.8782	0.0014	
32	0.9593	0.0011	
33	0.9505	0.0020	
34	0.9316	0.0016	
35	0.8731	0.0085	
