ibin	Eff	Err
0	0.8365	0.0075	
1	0.8416	0.0048	
2	0.8582	0.0022	
3	0.8203	0.0044	
4	0.8552	0.0012	
5	0.8637	0.0027	
6	0.8702	0.0014	
7	0.8371	0.0018	
8	0.8777	0.0006	
9	0.8780	0.0020	
10	0.8878	0.0009	
11	0.8486	0.0014	
12	0.9073	0.0006	
13	0.9020	0.0010	
14	0.9104	0.0007	
15	0.8670	0.0006	
16	0.9427	0.0001	
17	0.9388	0.0004	
18	0.9373	0.0003	
19	0.8910	0.0008	
20	0.9638	0.0002	
21	0.9632	0.0003	
22	0.9572	0.0002	
23	0.9010	0.0006	
24	0.9647	0.0005	
25	0.9638	0.0005	
26	0.9556	0.0004	
27	0.8958	0.0015	
28	0.9655	0.0004	
29	0.9621	0.0008	
30	0.9537	0.0006	
31	0.9058	0.0023	
32	0.9653	0.0030	
33	0.9531	0.0057	
34	0.9466	0.0040	
35	0.8936	0.0218	
