ibin	Eff	Err
0	0.9267	0.0012	
1	0.9666	0.0013	
2	0.9574	0.0008	
3	0.9292	0.0019	
4	0.9258	0.0007	
5	0.9651	0.0009	
6	0.9608	0.0006	
7	0.9346	0.0014	
8	0.9275	0.0005	
9	0.9660	0.0006	
10	0.9614	0.0004	
11	0.9408	0.0010	
12	0.9271	0.0003	
13	0.9655	0.0005	
14	0.9626	0.0003	
15	0.9401	0.0007	
16	0.9273	0.0002	
17	0.9648	0.0002	
18	0.9624	0.0001	
19	0.9437	0.0004	
20	0.9268	0.0001	
21	0.9639	0.0002	
22	0.9626	0.0001	
23	0.9451	0.0004	
24	0.9255	0.0003	
25	0.9635	0.0004	
26	0.9621	0.0002	
27	0.9418	0.0007	
28	0.9210	0.0013	
29	0.9635	0.0017	
30	0.9313	0.0016	
31	0.9154	0.0056	
