ibin	Eff	Err
0	0.8262	0.0035	
1	0.8499	0.0041	
2	0.8532	0.0021	
3	0.7915	0.0030	
4	0.8602	0.0019	
5	0.8760	0.0028	
6	0.8737	0.0015	
7	0.8187	0.0027	
8	0.8849	0.0011	
9	0.8904	0.0019	
10	0.8918	0.0012	
11	0.8392	0.0018	
12	0.9215	0.0013	
13	0.9169	0.0020	
14	0.9187	0.0008	
15	0.8654	0.0021	
16	0.9583	0.0005	
17	0.9521	0.0015	
18	0.9446	0.0011	
19	0.8864	0.0018	
20	0.9784	0.0001	
21	0.9756	0.0002	
22	0.9632	0.0002	
23	0.9021	0.0005	
24	0.9811	0.0003	
25	0.9786	0.0004	
26	0.9663	0.0004	
27	0.9023	0.0015	
28	0.9815	0.0003	
29	0.9766	0.0007	
30	0.9655	0.0006	
31	0.9081	0.0022	
32	0.9824	0.0028	
33	0.9764	0.0062	
34	0.9609	0.0047	
35	0.9078	0.0246	
