ibin	Eff	Err
0	0.0000	0.0000	
1	0.0025	0.0002	
2	0.0009	0.0001	
3	0.0011	0.0001	
4	0.0001	0.0000	
5	0.0046	0.0003	
6	0.0042	0.0002	
7	0.0056	0.0004	
8	0.4952	0.0013	
9	0.5094	0.0021	
10	0.4797	0.0014	
11	0.4614	0.0024	
12	0.9534	0.0004	
13	0.9529	0.0008	
14	0.9223	0.0006	
15	0.8967	0.0013	
16	0.9539	0.0002	
17	0.9606	0.0004	
18	0.9346	0.0003	
19	0.9133	0.0007	
20	0.9534	0.0001	
21	0.9650	0.0003	
22	0.9362	0.0002	
23	0.9157	0.0006	
24	0.9531	0.0001	
25	0.9675	0.0001	
26	0.9348	0.0001	
27	0.9171	0.0002	
28	0.9517	0.0001	
29	0.9683	0.0001	
30	0.9400	0.0001	
31	0.9169	0.0002	
32	0.9498	0.0001	
33	0.9682	0.0002	
34	0.9462	0.0001	
35	0.9157	0.0004	
36	0.9438	0.0006	
37	0.9639	0.0009	
38	0.9473	0.0008	
39	0.9050	0.0027	
