ibin	Eff	Err
0	0.8293	0.0020	
1	0.8484	0.0014	
2	0.8503	0.0012	
3	0.7880	0.0021	
4	0.8481	0.0008	
5	0.8635	0.0012	
6	0.8728	0.0008	
7	0.8114	0.0016	
8	0.8754	0.0004	
9	0.8848	0.0012	
10	0.8909	0.0005	
11	0.8343	0.0007	
12	0.9151	0.0007	
13	0.9144	0.0010	
14	0.9171	0.0005	
15	0.8630	0.0008	
16	0.9519	0.0001	
17	0.9496	0.0002	
18	0.9422	0.0001	
19	0.8815	0.0003	
20	0.9717	0.0001	
21	0.9730	0.0002	
22	0.9610	0.0001	
23	0.8988	0.0003	
24	0.9733	0.0001	
25	0.9737	0.0001	
26	0.9624	0.0002	
27	0.9051	0.0011	
28	0.9744	0.0002	
29	0.9737	0.0004	
30	0.9615	0.0003	
31	0.9043	0.0013	
32	0.9747	0.0018	
33	0.9679	0.0029	
34	0.9645	0.0029	
35	0.9117	0.0122	
