ibin	Eff	Err
0	0.8174	0.0051	
1	0.8345	0.0042	
2	0.8470	0.0023	
3	0.7973	0.0039	
4	0.8430	0.0008	
5	0.8531	0.0015	
6	0.8556	0.0016	
7	0.8116	0.0027	
8	0.8638	0.0009	
9	0.8634	0.0022	
10	0.8715	0.0012	
11	0.8261	0.0056	
12	0.9040	0.0008	
13	0.8981	0.0012	
14	0.9015	0.0008	
15	0.8520	0.0017	
16	0.9431	0.0003	
17	0.9384	0.0004	
18	0.9317	0.0003	
19	0.8732	0.0014	
20	0.9648	0.0004	
21	0.9634	0.0003	
22	0.9532	0.0002	
23	0.8870	0.0006	
24	0.9662	0.0003	
25	0.9644	0.0007	
26	0.9530	0.0004	
27	0.8845	0.0014	
28	0.9659	0.0005	
29	0.9623	0.0009	
30	0.9519	0.0007	
31	0.8989	0.0023	
32	0.9631	0.0079	
33	0.9622	0.0079	
34	0.9442	0.0053	
35	0.8592	0.0256	
