ibin	Eff	Err
0	0.8012	0.0025	
1	0.8103	0.0037	
2	0.8136	0.0016	
3	0.7559	0.0032	
4	0.8361	0.0008	
5	0.8468	0.0020	
6	0.8416	0.0011	
7	0.7793	0.0020	
8	0.8570	0.0008	
9	0.8609	0.0009	
10	0.8564	0.0007	
11	0.7951	0.0014	
12	0.8884	0.0004	
13	0.8786	0.0014	
14	0.8755	0.0003	
15	0.8167	0.0006	
16	0.9348	0.0001	
17	0.9241	0.0004	
18	0.9096	0.0002	
19	0.8474	0.0007	
20	0.9580	0.0001	
21	0.9523	0.0002	
22	0.9338	0.0001	
23	0.8687	0.0004	
24	0.9617	0.0005	
25	0.9554	0.0005	
26	0.9385	0.0003	
27	0.8803	0.0008	
28	0.9641	0.0003	
29	0.9570	0.0007	
30	0.9411	0.0005	
31	0.8862	0.0016	
32	0.9633	0.0025	
33	0.9540	0.0052	
34	0.9379	0.0038	
35	0.8758	0.0157	
