ibin	Eff	Err
0	0.8271	0.0029	
1	0.8349	0.0037	
2	0.8209	0.0020	
3	0.7721	0.0035	
4	0.8627	0.0015	
5	0.8692	0.0023	
6	0.8497	0.0013	
7	0.8034	0.0024	
8	0.8870	0.0008	
9	0.8832	0.0016	
10	0.8724	0.0009	
11	0.8276	0.0016	
12	0.9142	0.0005	
13	0.9052	0.0010	
14	0.8957	0.0006	
15	0.8525	0.0010	
16	0.9486	0.0001	
17	0.9385	0.0011	
18	0.9262	0.0011	
19	0.8805	0.0022	
20	0.9694	0.0003	
21	0.9639	0.0002	
22	0.9486	0.0006	
23	0.8998	0.0005	
24	0.9727	0.0003	
25	0.9678	0.0005	
26	0.9549	0.0004	
27	0.9088	0.0011	
28	0.9745	0.0003	
29	0.9687	0.0007	
30	0.9562	0.0005	
31	0.9094	0.0018	
32	0.9765	0.0025	
33	0.9734	0.0052	
34	0.9527	0.0043	
35	0.9427	0.1416	
