ibin	Eff	Err
0	0.8031	0.0015	
1	0.8144	0.0038	
2	0.8180	0.0017	
3	0.7608	0.0028	
4	0.8364	0.0009	
5	0.8432	0.0021	
6	0.8418	0.0011	
7	0.7797	0.0020	
8	0.8573	0.0008	
9	0.8601	0.0008	
10	0.8546	0.0008	
11	0.7928	0.0014	
12	0.8874	0.0004	
13	0.8789	0.0005	
14	0.8756	0.0002	
15	0.8166	0.0006	
16	0.9344	0.0001	
17	0.9238	0.0004	
18	0.9092	0.0001	
19	0.8474	0.0003	
20	0.9581	0.0001	
21	0.9524	0.0002	
22	0.9339	0.0001	
23	0.8690	0.0004	
24	0.9623	0.0001	
25	0.9558	0.0004	
26	0.9393	0.0013	
27	0.8788	0.0009	
28	0.9631	0.0007	
29	0.9556	0.0011	
30	0.9391	0.0005	
31	0.8825	0.0016	
32	0.9610	0.0027	
33	0.9509	0.0054	
34	0.9370	0.0039	
35	0.8813	0.0167	
