ibin	Eff	Err
0	0.8283	0.0012	
1	0.8331	0.0016	
2	0.8205	0.0009	
3	0.7715	0.0015	
4	0.8579	0.0005	
5	0.8684	0.0010	
6	0.8498	0.0006	
7	0.8039	0.0010	
8	0.8841	0.0003	
9	0.8826	0.0005	
10	0.8737	0.0004	
11	0.8258	0.0006	
12	0.9131	0.0002	
13	0.9045	0.0005	
14	0.8965	0.0001	
15	0.8547	0.0005	
16	0.9492	0.0003	
17	0.9390	0.0002	
18	0.9264	0.0001	
19	0.8796	0.0002	
20	0.9697	0.0001	
21	0.9645	0.0001	
22	0.9486	0.0001	
23	0.8997	0.0002	
24	0.9728	0.0001	
25	0.9673	0.0002	
26	0.9538	0.0002	
27	0.9055	0.0005	
28	0.9748	0.0009	
29	0.9685	0.0003	
30	0.9563	0.0002	
31	0.9115	0.0008	
32	0.9762	0.0011	
33	0.9699	0.0021	
34	0.9576	0.0020	
35	0.9373	0.0062	
