ibin	Eff	Err
0	0.8152	0.0051	
1	0.8347	0.0073	
2	0.8373	0.0026	
3	0.7720	0.0045	
4	0.8430	0.0012	
5	0.8567	0.0034	
6	0.8561	0.0021	
7	0.7860	0.0030	
8	0.8695	0.0012	
9	0.8695	0.0027	
10	0.8726	0.0016	
11	0.8046	0.0027	
12	0.9088	0.0006	
13	0.9047	0.0014	
14	0.8989	0.0007	
15	0.8305	0.0020	
16	0.9486	0.0001	
17	0.9427	0.0002	
18	0.9320	0.0003	
19	0.8552	0.0008	
20	0.9689	0.0001	
21	0.9659	0.0003	
22	0.9522	0.0002	
23	0.8724	0.0006	
24	0.9707	0.0002	
25	0.9685	0.0006	
26	0.9538	0.0006	
27	0.8786	0.0014	
28	0.9725	0.0004	
29	0.9673	0.0010	
30	0.9540	0.0007	
31	0.8765	0.0025	
32	0.9780	0.0037	
33	0.9588	0.0086	
34	0.9443	0.0060	
35	0.8637	0.0224	
