ibin	Eff	Err
0	0.8382	0.0040	
1	0.8423	0.0062	
2	0.8503	0.0023	
3	0.7974	0.0043	
4	0.8633	0.0017	
5	0.8644	0.0030	
6	0.8677	0.0015	
7	0.8154	0.0028	
8	0.8798	0.0006	
9	0.8778	0.0022	
10	0.8830	0.0006	
11	0.8316	0.0019	
12	0.9098	0.0006	
13	0.9028	0.0011	
14	0.9052	0.0007	
15	0.8514	0.0018	
16	0.9438	0.0001	
17	0.9389	0.0004	
18	0.9324	0.0003	
19	0.8735	0.0007	
20	0.9647	0.0002	
21	0.9634	0.0003	
22	0.9530	0.0002	
23	0.8867	0.0006	
24	0.9656	0.0005	
25	0.9638	0.0006	
26	0.9519	0.0004	
27	0.8843	0.0014	
28	0.9666	0.0005	
29	0.9630	0.0008	
30	0.9517	0.0007	
31	0.8958	0.0024	
32	0.9634	0.0040	
33	0.9620	0.0084	
34	0.9436	0.0053	
35	0.8813	0.0246	
