ibin	Eff	Err
0	0.8309	0.0014	
1	0.8400	0.0020	
2	0.8498	0.0010	
3	0.8086	0.0021	
4	0.8705	0.0007	
5	0.8756	0.0012	
6	0.8794	0.0007	
7	0.8391	0.0015	
8	0.8978	0.0004	
9	0.8982	0.0008	
10	0.9006	0.0005	
11	0.8587	0.0010	
12	0.9251	0.0003	
13	0.9178	0.0005	
14	0.9203	0.0003	
15	0.8801	0.0007	
16	0.9574	0.0002	
17	0.9503	0.0002	
18	0.9456	0.0002	
19	0.8984	0.0004	
20	0.9770	0.0001	
21	0.9742	0.0001	
22	0.9638	0.0004	
23	0.9103	0.0003	
24	0.9789	0.0001	
25	0.9762	0.0003	
26	0.9643	0.0002	
27	0.9071	0.0007	
28	0.9791	0.0002	
29	0.9741	0.0004	
30	0.9616	0.0004	
31	0.9036	0.0012	
32	0.9778	0.0007	
33	0.9706	0.0017	
34	0.9584	0.0016	
35	0.9063	0.0065	
