ibin	Eff	Err
0	0.0000	0.0000	
1	0.0000	0.0000	
2	0.0000	0.0000	
3	0.0000	0.0000	
4	0.0001	0.0001	
5	0.0004	0.0002	
6	0.0014	0.0003	
7	0.0009	0.0004	
8	0.5170	0.0025	
9	0.5282	0.0042	
10	0.5103	0.0026	
11	0.4960	0.0047	
12	0.9572	0.0008	
13	0.9818	0.0010	
14	0.9663	0.0008	
15	0.9249	0.0024	
16	0.9581	0.0004	
17	0.9810	0.0005	
18	0.9683	0.0004	
19	0.9337	0.0010	
20	0.9579	0.0003	
21	0.9821	0.0003	
22	0.9692	0.0003	
23	0.9347	0.0008	
24	0.9579	0.0001	
25	0.9815	0.0002	
26	0.9699	0.0001	
27	0.9355	0.0004	
28	0.9567	0.0001	
29	0.9814	0.0001	
30	0.9707	0.0001	
31	0.9350	0.0004	
32	0.9546	0.0002	
33	0.9803	0.0003	
34	0.9708	0.0002	
35	0.9344	0.0007	
36	0.9491	0.0012	
37	0.9752	0.0015	
38	0.9723	0.0011	
39	0.9269	0.0043	
