ibin	Eff	Err
0	0.8353	0.0025	
1	0.8456	0.0053	
2	0.8526	0.0023	
3	0.7989	0.0043	
4	0.8630	0.0018	
5	0.8700	0.0029	
6	0.8681	0.0015	
7	0.8145	0.0028	
8	0.8811	0.0011	
9	0.8793	0.0011	
10	0.8827	0.0006	
11	0.8319	0.0019	
12	0.9087	0.0003	
13	0.9023	0.0013	
14	0.9056	0.0008	
15	0.8532	0.0016	
16	0.9436	0.0002	
17	0.9388	0.0004	
18	0.9323	0.0004	
19	0.8738	0.0010	
20	0.9648	0.0004	
21	0.9634	0.0003	
22	0.9531	0.0002	
23	0.8867	0.0006	
24	0.9659	0.0002	
25	0.9648	0.0008	
26	0.9531	0.0004	
27	0.8835	0.0014	
28	0.9657	0.0005	
29	0.9623	0.0009	
30	0.9517	0.0007	
31	0.8982	0.0024	
32	0.9629	0.0040	
33	0.9614	0.0080	
34	0.9454	0.0054	
35	0.8762	0.0253	
