ibin	Eff	Err
0	0.8283	0.0012	
1	0.8333	0.0015	
2	0.8199	0.0008	
3	0.7713	0.0015	
4	0.8578	0.0005	
5	0.8686	0.0010	
6	0.8497	0.0006	
7	0.8029	0.0010	
8	0.8843	0.0003	
9	0.8860	0.0009	
10	0.8736	0.0004	
11	0.8255	0.0005	
12	0.9133	0.0002	
13	0.9049	0.0003	
14	0.8966	0.0001	
15	0.8544	0.0004	
16	0.9490	0.0008	
17	0.9388	0.0002	
18	0.9262	0.0001	
19	0.8794	0.0002	
20	0.9694	0.0000	
21	0.9641	0.0001	
22	0.9483	0.0003	
23	0.8995	0.0002	
24	0.9727	0.0001	
25	0.9671	0.0002	
26	0.9536	0.0001	
27	0.9054	0.0004	
28	0.9747	0.0002	
29	0.9683	0.0003	
30	0.9562	0.0002	
31	0.9111	0.0007	
32	0.9766	0.0010	
33	0.9697	0.0020	
34	0.9572	0.0020	
35	0.9265	0.0069	
