ibin	Eff	Err
0	0.8176	0.0014	
1	0.8208	0.0018	
2	0.8151	0.0005	
3	0.7764	0.0019	
4	0.8469	0.0005	
5	0.8494	0.0013	
6	0.8375	0.0007	
7	0.8011	0.0009	
8	0.8694	0.0002	
9	0.8603	0.0007	
10	0.8613	0.0006	
11	0.8231	0.0006	
12	0.9020	0.0003	
13	0.8839	0.0004	
14	0.8841	0.0003	
15	0.8480	0.0007	
16	0.9429	0.0003	
17	0.9289	0.0002	
18	0.9182	0.0001	
19	0.8751	0.0003	
20	0.9651	0.0001	
21	0.9572	0.0001	
22	0.9398	0.0001	
23	0.8916	0.0002	
24	0.9680	0.0001	
25	0.9589	0.0003	
26	0.9421	0.0002	
27	0.8880	0.0011	
28	0.9697	0.0008	
29	0.9583	0.0005	
30	0.9407	0.0003	
31	0.8904	0.0011	
32	0.9670	0.0016	
33	0.9559	0.0028	
34	0.9362	0.0023	
35	0.9162	0.0088	
