ibin	Eff	Err
0	0.0002	0.0001	
1	0.0014	0.0003	
2	0.0007	0.0001	
3	0.0020	0.0004	
4	0.0006	0.0001	
5	0.0046	0.0006	
6	0.0067	0.0005	
7	0.0214	0.0015	
8	0.4833	0.0024	
9	0.4819	0.0041	
10	0.4586	0.0024	
11	0.3612	0.0046	
12	0.9041	0.0012	
13	0.9208	0.0019	
14	0.9051	0.0013	
15	0.7562	0.0036	
16	0.9067	0.0006	
17	0.9339	0.0008	
18	0.9236	0.0006	
19	0.8094	0.0017	
20	0.9076	0.0004	
21	0.9367	0.0006	
22	0.9307	0.0004	
23	0.8408	0.0012	
24	0.9060	0.0002	
25	0.9365	0.0003	
26	0.9330	0.0002	
27	0.8659	0.0006	
28	0.9068	0.0002	
29	0.9362	0.0002	
30	0.9331	0.0002	
31	0.8799	0.0005	
32	0.9056	0.0003	
33	0.9367	0.0004	
34	0.9250	0.0003	
35	0.8863	0.0009	
36	0.8960	0.0016	
37	0.9311	0.0026	
38	0.8546	0.0023	
39	0.8720	0.0070	
