ibin	Eff	Err
0	0.0000	0.0000	
1	0.0010	0.0002	
2	0.0006	0.0001	
3	0.0013	0.0009	
4	0.0003	0.0002	
5	0.0025	0.0004	
6	0.0044	0.0003	
7	0.0141	0.0009	
8	0.4836	0.0016	
9	0.4955	0.0029	
10	0.4660	0.0018	
11	0.3937	0.0032	
12	0.9264	0.0007	
13	0.9234	0.0014	
14	0.8965	0.0009	
15	0.7685	0.0025	
16	0.9269	0.0003	
17	0.9306	0.0007	
18	0.9178	0.0004	
19	0.8294	0.0012	
20	0.9276	0.0002	
21	0.9342	0.0005	
22	0.9249	0.0003	
23	0.8528	0.0008	
24	0.9271	0.0001	
25	0.9358	0.0002	
26	0.9295	0.0001	
27	0.8752	0.0004	
28	0.9256	0.0001	
29	0.9361	0.0002	
30	0.9346	0.0001	
31	0.8897	0.0003	
32	0.9221	0.0002	
33	0.9345	0.0003	
34	0.9381	0.0002	
35	0.8962	0.0006	
36	0.9112	0.0011	
37	0.9237	0.0017	
38	0.9389	0.0011	
39	0.8917	0.0039	
