ibin	Eff	Err
0	0.7818	0.0016	
1	0.7892	0.0024	
2	0.8037	0.0013	
3	0.7663	0.0026	
4	0.8277	0.0012	
5	0.8344	0.0009	
6	0.8327	0.0009	
7	0.7917	0.0013	
8	0.8564	0.0008	
9	0.8556	0.0011	
10	0.8541	0.0010	
11	0.8103	0.0013	
12	0.8863	0.0004	
13	0.8753	0.0008	
14	0.8754	0.0005	
15	0.8326	0.0012	
16	0.9317	0.0001	
17	0.9196	0.0006	
18	0.9090	0.0004	
19	0.8610	0.0015	
20	0.9558	0.0001	
21	0.9498	0.0002	
22	0.9339	0.0001	
23	0.8778	0.0004	
24	0.9599	0.0002	
25	0.9532	0.0004	
26	0.9373	0.0003	
27	0.8855	0.0007	
28	0.9613	0.0003	
29	0.9523	0.0011	
30	0.9360	0.0005	
31	0.8793	0.0015	
32	0.9594	0.0007	
33	0.9484	0.0024	
34	0.9325	0.0020	
35	0.8571	0.0064	
