ibin	Eff	Err
0	0.8036	0.0015	
1	0.8112	0.0031	
2	0.8182	0.0015	
3	0.7605	0.0030	
4	0.8365	0.0012	
5	0.8439	0.0015	
6	0.8420	0.0011	
7	0.7806	0.0013	
8	0.8574	0.0008	
9	0.8606	0.0008	
10	0.8548	0.0008	
11	0.7927	0.0014	
12	0.8874	0.0004	
13	0.8789	0.0005	
14	0.8757	0.0002	
15	0.8167	0.0006	
16	0.9343	0.0001	
17	0.9239	0.0004	
18	0.9092	0.0001	
19	0.8473	0.0006	
20	0.9583	0.0001	
21	0.9524	0.0002	
22	0.9339	0.0001	
23	0.8690	0.0004	
24	0.9623	0.0002	
25	0.9559	0.0004	
26	0.9393	0.0004	
27	0.8788	0.0009	
28	0.9637	0.0005	
29	0.9557	0.0011	
30	0.9391	0.0005	
31	0.8871	0.0016	
32	0.9608	0.0027	
33	0.9510	0.0056	
34	0.9374	0.0039	
35	0.8817	0.0155	
