ibin	Eff	Err
0	0.8602	0.0021	
1	0.8672	0.0091	
2	0.8634	0.0013	
3	0.8029	0.0023	
4	0.8931	0.0010	
5	0.9007	0.0015	
6	0.8937	0.0008	
7	0.8293	0.0016	
8	0.9101	0.0004	
9	0.9162	0.0010	
10	0.9121	0.0006	
11	0.8501	0.0011	
12	0.9333	0.0002	
13	0.9286	0.0004	
14	0.9292	0.0004	
15	0.8716	0.0007	
16	0.9605	0.0002	
17	0.9549	0.0003	
18	0.9471	0.0002	
19	0.8873	0.0006	
20	0.9785	0.0001	
21	0.9760	0.0001	
22	0.9632	0.0001	
23	0.9008	0.0003	
24	0.9807	0.0002	
25	0.9783	0.0003	
26	0.9651	0.0002	
27	0.9024	0.0008	
28	0.9814	0.0002	
29	0.9772	0.0005	
30	0.9653	0.0004	
31	0.9041	0.0012	
32	0.9820	0.0018	
33	0.9716	0.0033	
34	0.9647	0.0033	
35	0.9236	0.0125	
