ibin	Eff	Err
0	0.8023	0.0024	
1	0.8088	0.0032	
2	0.8139	0.0017	
3	0.7552	0.0030	
4	0.8359	0.0008	
5	0.8456	0.0013	
6	0.8417	0.0011	
7	0.7793	0.0019	
8	0.8567	0.0008	
9	0.8605	0.0008	
10	0.8558	0.0008	
11	0.7948	0.0014	
12	0.8885	0.0004	
13	0.8784	0.0014	
14	0.8753	0.0003	
15	0.8168	0.0010	
16	0.9348	0.0001	
17	0.9239	0.0002	
18	0.9096	0.0002	
19	0.8481	0.0011	
20	0.9581	0.0001	
21	0.9523	0.0002	
22	0.9339	0.0002	
23	0.8687	0.0004	
24	0.9617	0.0002	
25	0.9551	0.0003	
26	0.9385	0.0010	
27	0.8799	0.0008	
28	0.9642	0.0003	
29	0.9576	0.0007	
30	0.9405	0.0005	
31	0.8854	0.0016	
32	0.9632	0.0025	
33	0.9551	0.0051	
34	0.9378	0.0038	
35	0.8760	0.0167	
