ibin	Eff	Err
0	0.0000	0.0000	
1	0.0000	0.0000	
2	0.0000	0.0000	
3	0.0001	0.0000	
4	0.0001	0.0001	
5	0.0003	0.0002	
6	0.0019	0.0002	
7	0.0014	0.0005	
8	0.5162	0.0022	
9	0.5243	0.0040	
10	0.5131	0.0025	
11	0.4930	0.0047	
12	0.9571	0.0008	
13	0.9812	0.0009	
14	0.9662	0.0008	
15	0.9246	0.0021	
16	0.9581	0.0004	
17	0.9810	0.0005	
18	0.9680	0.0004	
19	0.9337	0.0010	
20	0.9579	0.0003	
21	0.9821	0.0003	
22	0.9691	0.0003	
23	0.9347	0.0007	
24	0.9578	0.0001	
25	0.9816	0.0002	
26	0.9699	0.0001	
27	0.9366	0.0004	
28	0.9567	0.0001	
29	0.9814	0.0001	
30	0.9707	0.0001	
31	0.9350	0.0003	
32	0.9543	0.0002	
33	0.9803	0.0003	
34	0.9709	0.0002	
35	0.9343	0.0007	
36	0.9486	0.0013	
37	0.9754	0.0016	
38	0.9724	0.0012	
39	0.9322	0.0043	
