ibin	Eff	Err
0	0.0003	0.0001	
1	0.0007	0.0002	
2	0.0005	0.0001	
3	0.0011	0.0003	
4	0.0011	0.0002	
5	0.0033	0.0005	
6	0.0046	0.0004	
7	0.0150	0.0012	
8	0.5411	0.0025	
9	0.5352	0.0043	
10	0.5281	0.0026	
11	0.5113	0.0048	
12	0.9601	0.0008	
13	0.9821	0.0010	
14	0.9622	0.0009	
15	0.9320	0.0020	
16	0.9609	0.0004	
17	0.9835	0.0004	
18	0.9624	0.0004	
19	0.9436	0.0010	
20	0.9614	0.0003	
21	0.9849	0.0003	
22	0.9646	0.0003	
23	0.9480	0.0007	
24	0.9612	0.0001	
25	0.9854	0.0002	
26	0.9660	0.0002	
27	0.9509	0.0004	
28	0.9600	0.0001	
29	0.9851	0.0001	
30	0.9668	0.0001	
31	0.9540	0.0003	
32	0.9584	0.0002	
33	0.9849	0.0002	
34	0.9671	0.0002	
35	0.9540	0.0006	
36	0.9521	0.0012	
37	0.9846	0.0013	
38	0.9665	0.0013	
39	0.9574	0.0043	
