ibin	Eff	Err
0	0.8121	0.0011	
1	0.8172	0.0013	
2	0.8043	0.0005	
3	0.7472	0.0021	
4	0.8505	0.0003	
5	0.8540	0.0006	
6	0.8366	0.0002	
7	0.7811	0.0017	
8	0.8780	0.0003	
9	0.8750	0.0004	
10	0.8611	0.0003	
11	0.8071	0.0004	
12	0.9081	0.0001	
13	0.8957	0.0004	
14	0.8856	0.0002	
15	0.8352	0.0002	
16	0.9451	0.0001	
17	0.9320	0.0001	
18	0.9168	0.0001	
19	0.8626	0.0002	
20	0.9668	0.0001	
21	0.9596	0.0001	
22	0.9416	0.0001	
23	0.8857	0.0002	
24	0.9701	0.0001	
25	0.9629	0.0002	
26	0.9454	0.0000	
27	0.8940	0.0004	
28	0.9724	0.0001	
29	0.9647	0.0003	
30	0.9494	0.0002	
31	0.8985	0.0011	
32	0.9745	0.0009	
33	0.9632	0.0019	
34	0.9494	0.0053	
35	0.9316	0.0071	
