ibin	Eff	Err
0	0.8488	0.0030	
1	0.8591	0.0040	
2	0.8594	0.0021	
3	0.7954	0.0039	
4	0.8769	0.0017	
5	0.8926	0.0025	
6	0.8838	0.0014	
7	0.8280	0.0026	
8	0.8999	0.0010	
9	0.9071	0.0017	
10	0.9027	0.0009	
11	0.8456	0.0018	
12	0.9259	0.0004	
13	0.9215	0.0011	
14	0.9216	0.0006	
15	0.8667	0.0008	
16	0.9592	0.0008	
17	0.9528	0.0004	
18	0.9452	0.0007	
19	0.8866	0.0006	
20	0.9785	0.0001	
21	0.9757	0.0002	
22	0.9632	0.0002	
23	0.9023	0.0005	
24	0.9813	0.0002	
25	0.9784	0.0004	
26	0.9663	0.0004	
27	0.9024	0.0013	
28	0.9814	0.0003	
29	0.9760	0.0007	
30	0.9653	0.0006	
31	0.9081	0.0022	
32	0.9817	0.0025	
33	0.9802	0.0056	
34	0.9605	0.0049	
35	0.9054	0.0272	
