ibin	Eff	Err
0	0.8330	0.0025	
1	0.8443	0.0049	
2	0.8434	0.0028	
3	0.7782	0.0046	
4	0.8646	0.0013	
5	0.8756	0.0022	
6	0.8683	0.0016	
7	0.7955	0.0019	
8	0.8848	0.0007	
9	0.8871	0.0012	
10	0.8856	0.0010	
11	0.8155	0.0011	
12	0.9117	0.0006	
13	0.9078	0.0018	
14	0.9037	0.0007	
15	0.8335	0.0015	
16	0.9489	0.0002	
17	0.9424	0.0005	
18	0.9324	0.0003	
19	0.8566	0.0008	
20	0.9690	0.0001	
21	0.9662	0.0003	
22	0.9523	0.0002	
23	0.8730	0.0007	
24	0.9715	0.0003	
25	0.9694	0.0006	
26	0.9546	0.0004	
27	0.8753	0.0015	
28	0.9725	0.0005	
29	0.9679	0.0010	
30	0.9548	0.0008	
31	0.8759	0.0026	
32	0.9801	0.0035	
33	0.9629	0.0091	
34	0.9449	0.0058	
35	0.8827	0.0257	
