ibin	Eff	Err
0	0.8448	0.0011	
1	0.8580	0.0023	
2	0.8571	0.0011	
3	0.7917	0.0021	
4	0.8734	0.0010	
5	0.8834	0.0015	
6	0.8826	0.0008	
7	0.8177	0.0015	
8	0.8903	0.0004	
9	0.8996	0.0010	
10	0.9008	0.0005	
11	0.8394	0.0010	
12	0.9190	0.0003	
13	0.9184	0.0006	
14	0.9197	0.0001	
15	0.8644	0.0009	
16	0.9523	0.0002	
17	0.9500	0.0002	
18	0.9430	0.0001	
19	0.8817	0.0005	
20	0.9718	0.0003	
21	0.9731	0.0002	
22	0.9610	0.0001	
23	0.8989	0.0003	
24	0.9740	0.0001	
25	0.9745	0.0003	
26	0.9625	0.0002	
27	0.8984	0.0007	
28	0.9746	0.0002	
29	0.9737	0.0004	
30	0.9620	0.0003	
31	0.9039	0.0012	
32	0.9741	0.0016	
33	0.9685	0.0028	
34	0.9637	0.0037	
35	0.9121	0.0135	
