ibin	Eff	Err
0	0.8174	0.0014	
1	0.8202	0.0020	
2	0.8163	0.0011	
3	0.7764	0.0019	
4	0.8471	0.0006	
5	0.8494	0.0013	
6	0.8419	0.0006	
7	0.8056	0.0014	
8	0.8698	0.0004	
9	0.8605	0.0007	
10	0.8616	0.0005	
11	0.8232	0.0008	
12	0.9020	0.0003	
13	0.8840	0.0005	
14	0.8845	0.0002	
15	0.8489	0.0006	
16	0.9430	0.0001	
17	0.9295	0.0002	
18	0.9188	0.0001	
19	0.8760	0.0003	
20	0.9654	0.0000	
21	0.9575	0.0002	
22	0.9401	0.0001	
23	0.8917	0.0002	
24	0.9682	0.0001	
25	0.9593	0.0003	
26	0.9414	0.0002	
27	0.8927	0.0007	
28	0.9699	0.0002	
29	0.9583	0.0005	
30	0.9413	0.0004	
31	0.8909	0.0012	
32	0.9675	0.0012	
33	0.9566	0.0030	
34	0.9361	0.0024	
35	0.9062	0.0090	
