ibin	Eff	Err
0	0.8475	0.0032	
1	0.8588	0.0022	
2	0.8564	0.0020	
3	0.7962	0.0037	
4	0.8719	0.0017	
5	0.8848	0.0025	
6	0.8830	0.0013	
7	0.8173	0.0025	
8	0.8935	0.0010	
9	0.8998	0.0016	
10	0.9011	0.0009	
11	0.8384	0.0017	
12	0.9181	0.0005	
13	0.9183	0.0010	
14	0.9187	0.0006	
15	0.8635	0.0051	
16	0.9522	0.0006	
17	0.9499	0.0004	
18	0.9432	0.0003	
19	0.8833	0.0006	
20	0.9717	0.0001	
21	0.9731	0.0002	
22	0.9613	0.0002	
23	0.8990	0.0007	
24	0.9743	0.0003	
25	0.9747	0.0005	
26	0.9634	0.0004	
27	0.9003	0.0013	
28	0.9742	0.0004	
29	0.9735	0.0008	
30	0.9623	0.0006	
31	0.9058	0.0021	
32	0.9735	0.0033	
33	0.9585	0.0071	
34	0.9673	0.0054	
35	0.9480	0.0243	
