ibin	Eff	Err
0	0.8483	0.0012	
1	0.8609	0.0026	
2	0.8589	0.0013	
3	0.8022	0.0022	
4	0.8790	0.0010	
5	0.8897	0.0016	
6	0.8856	0.0009	
7	0.8258	0.0015	
8	0.8967	0.0005	
9	0.9036	0.0012	
10	0.9038	0.0006	
11	0.8442	0.0006	
12	0.9265	0.0003	
13	0.9206	0.0007	
14	0.9223	0.0006	
15	0.8679	0.0005	
16	0.9592	0.0001	
17	0.9528	0.0002	
18	0.9457	0.0002	
19	0.8861	0.0004	
20	0.9785	0.0002	
21	0.9760	0.0001	
22	0.9632	0.0004	
23	0.9010	0.0003	
24	0.9805	0.0002	
25	0.9782	0.0003	
26	0.9651	0.0002	
27	0.9023	0.0008	
28	0.9813	0.0002	
29	0.9769	0.0005	
30	0.9654	0.0004	
31	0.9046	0.0014	
32	0.9821	0.0019	
33	0.9712	0.0040	
34	0.9649	0.0032	
35	0.9220	0.0130	
