ibin	Eff	Err
0	0.7720	0.0020	
1	0.7805	0.0023	
2	0.7865	0.0013	
3	0.7508	0.0023	
4	0.8021	0.0006	
5	0.8124	0.0016	
6	0.8077	0.0008	
7	0.7635	0.0016	
8	0.8413	0.0006	
9	0.8362	0.0010	
10	0.8303	0.0006	
11	0.7873	0.0013	
12	0.8906	0.0003	
13	0.8729	0.0006	
14	0.8647	0.0004	
15	0.8182	0.0008	
16	0.9366	0.0001	
17	0.9190	0.0002	
18	0.9040	0.0001	
19	0.8499	0.0005	
20	0.9607	0.0002	
21	0.9497	0.0002	
22	0.9311	0.0001	
23	0.8706	0.0004	
24	0.9649	0.0002	
25	0.9544	0.0002	
26	0.9366	0.0003	
27	0.8793	0.0008	
28	0.9678	0.0002	
29	0.9567	0.0005	
30	0.9374	0.0004	
31	0.8838	0.0012	
32	0.9704	0.0014	
33	0.9529	0.0050	
34	0.9352	0.0024	
35	0.9021	0.0117	
