ibin	Eff	Err
0	0.8517	0.0032	
1	0.8581	0.0041	
2	0.8613	0.0021	
3	0.7954	0.0039	
4	0.8778	0.0017	
5	0.8905	0.0019	
6	0.8840	0.0014	
7	0.8254	0.0026	
8	0.9000	0.0010	
9	0.9054	0.0017	
10	0.9019	0.0009	
11	0.8458	0.0018	
12	0.9256	0.0004	
13	0.9205	0.0011	
14	0.9216	0.0006	
15	0.8663	0.0008	
16	0.9592	0.0007	
17	0.9531	0.0005	
18	0.9453	0.0003	
19	0.8869	0.0007	
20	0.9784	0.0001	
21	0.9756	0.0002	
22	0.9632	0.0002	
23	0.9022	0.0005	
24	0.9810	0.0006	
25	0.9787	0.0005	
26	0.9664	0.0004	
27	0.9024	0.0013	
28	0.9814	0.0003	
29	0.9763	0.0008	
30	0.9653	0.0006	
31	0.9075	0.0022	
32	0.9821	0.0025	
33	0.9755	0.0074	
34	0.9596	0.0048	
35	0.9148	0.0242	
