ibin	Eff	Err
0	0.8348	0.0024	
1	0.8452	0.0053	
2	0.8519	0.0023	
3	0.7984	0.0043	
4	0.8626	0.0017	
5	0.8698	0.0030	
6	0.8679	0.0015	
7	0.8145	0.0028	
8	0.8809	0.0007	
9	0.8790	0.0011	
10	0.8825	0.0006	
11	0.8318	0.0013	
12	0.9086	0.0003	
13	0.9023	0.0012	
14	0.9054	0.0015	
15	0.8532	0.0016	
16	0.9436	0.0002	
17	0.9388	0.0004	
18	0.9323	0.0004	
19	0.8739	0.0010	
20	0.9648	0.0002	
21	0.9634	0.0003	
22	0.9531	0.0002	
23	0.8867	0.0006	
24	0.9661	0.0003	
25	0.9648	0.0007	
26	0.9532	0.0004	
27	0.8835	0.0014	
28	0.9657	0.0006	
29	0.9623	0.0009	
30	0.9517	0.0007	
31	0.8981	0.0024	
32	0.9633	0.0040	
33	0.9610	0.0079	
34	0.9458	0.0054	
35	0.8759	0.0251	
