ibin	Eff	Err
0	0.7990	0.0023	
1	0.8085	0.0029	
2	0.8196	0.0015	
3	0.7782	0.0031	
4	0.8304	0.0007	
5	0.8429	0.0019	
6	0.8440	0.0010	
7	0.7979	0.0020	
8	0.8555	0.0007	
9	0.8583	0.0014	
10	0.8600	0.0005	
11	0.8159	0.0014	
12	0.8874	0.0004	
13	0.8781	0.0011	
14	0.8802	0.0005	
15	0.8384	0.0011	
16	0.9341	0.0001	
17	0.9238	0.0003	
18	0.9142	0.0002	
19	0.8663	0.0008	
20	0.9575	0.0001	
21	0.9523	0.0002	
22	0.9375	0.0002	
23	0.8815	0.0004	
24	0.9611	0.0001	
25	0.9551	0.0005	
26	0.9407	0.0010	
27	0.8858	0.0009	
28	0.9637	0.0003	
29	0.9564	0.0006	
30	0.9423	0.0005	
31	0.8898	0.0015	
32	0.9612	0.0020	
33	0.9522	0.0040	
34	0.9397	0.0029	
35	0.8798	0.0118	
