ibin	Eff	Err
0	0.0002	0.0001	
1	0.0014	0.0003	
2	0.0007	0.0001	
3	0.0020	0.0004	
4	0.0006	0.0001	
5	0.0048	0.0007	
6	0.0071	0.0005	
7	0.0215	0.0014	
8	0.4823	0.0024	
9	0.4870	0.0037	
10	0.4580	0.0024	
11	0.3582	0.0044	
12	0.9032	0.0012	
13	0.9202	0.0018	
14	0.9049	0.0013	
15	0.7522	0.0038	
16	0.9066	0.0005	
17	0.9344	0.0009	
18	0.9245	0.0006	
19	0.8068	0.0017	
20	0.9073	0.0004	
21	0.9363	0.0006	
22	0.9296	0.0002	
23	0.8407	0.0012	
24	0.9061	0.0002	
25	0.9363	0.0001	
26	0.9334	0.0002	
27	0.8648	0.0006	
28	0.9068	0.0002	
29	0.9363	0.0002	
30	0.9331	0.0002	
31	0.8797	0.0005	
32	0.9056	0.0003	
33	0.9365	0.0004	
34	0.9252	0.0003	
35	0.8859	0.0009	
36	0.8955	0.0016	
37	0.9308	0.0024	
38	0.8530	0.0027	
39	0.8707	0.0075	
