ibin	Eff	Err
0	0.8124	0.0007	
1	0.8153	0.0014	
2	0.8067	0.0007	
3	0.7516	0.0013	
4	0.8502	0.0004	
5	0.8544	0.0009	
6	0.8367	0.0005	
7	0.7819	0.0008	
8	0.8778	0.0002	
9	0.8748	0.0006	
10	0.8614	0.0003	
11	0.8073	0.0006	
12	0.9080	0.0001	
13	0.8955	0.0002	
14	0.8857	0.0002	
15	0.8352	0.0002	
16	0.9451	0.0001	
17	0.9320	0.0001	
18	0.9167	0.0001	
19	0.8630	0.0005	
20	0.9667	0.0000	
21	0.9597	0.0001	
22	0.9416	0.0001	
23	0.8857	0.0002	
24	0.9700	0.0001	
25	0.9628	0.0005	
26	0.9468	0.0001	
27	0.8966	0.0004	
28	0.9702	0.0001	
29	0.9646	0.0003	
30	0.9493	0.0002	
31	0.8983	0.0012	
32	0.9745	0.0009	
33	0.9636	0.0019	
34	0.9501	0.0016	
35	0.9255	0.0077	
