ibin	Eff	Err
0	0.8017	0.0016	
1	0.8118	0.0031	
2	0.8191	0.0017	
3	0.7592	0.0036	
4	0.8366	0.0007	
5	0.8445	0.0021	
6	0.8427	0.0011	
7	0.7828	0.0013	
8	0.8567	0.0008	
9	0.8607	0.0015	
10	0.8559	0.0007	
11	0.7930	0.0009	
12	0.8868	0.0004	
13	0.8786	0.0005	
14	0.8752	0.0003	
15	0.8169	0.0006	
16	0.9344	0.0001	
17	0.9240	0.0004	
18	0.9092	0.0001	
19	0.8477	0.0003	
20	0.9581	0.0001	
21	0.9524	0.0002	
22	0.9340	0.0001	
23	0.8690	0.0004	
24	0.9623	0.0001	
25	0.9562	0.0004	
26	0.9395	0.0005	
27	0.8789	0.0009	
28	0.9639	0.0007	
29	0.9549	0.0015	
30	0.9392	0.0005	
31	0.8890	0.0015	
32	0.9615	0.0027	
33	0.9545	0.0050	
34	0.9376	0.0039	
35	0.8783	0.0149	
