ibin	Eff	Err
0	0.0001	0.0001	
1	0.0006	0.0002	
2	0.0005	0.0001	
3	0.0009	0.0003	
4	0.0005	0.0001	
5	0.0024	0.0005	
6	0.0026	0.0003	
7	0.0049	0.0007	
8	0.5158	0.0024	
9	0.5166	0.0042	
10	0.4944	0.0025	
11	0.4541	0.0047	
12	0.9367	0.0010	
13	0.9625	0.0013	
14	0.9429	0.0010	
15	0.8775	0.0028	
16	0.9388	0.0005	
17	0.9684	0.0006	
18	0.9508	0.0005	
19	0.9073	0.0012	
20	0.9394	0.0003	
21	0.9693	0.0005	
22	0.9540	0.0004	
23	0.9210	0.0009	
24	0.9398	0.0001	
25	0.9695	0.0002	
26	0.9562	0.0002	
27	0.9308	0.0004	
28	0.9388	0.0001	
29	0.9688	0.0002	
30	0.9564	0.0001	
31	0.9358	0.0004	
32	0.9363	0.0003	
33	0.9688	0.0003	
34	0.9519	0.0002	
35	0.9384	0.0007	
36	0.9250	0.0014	
37	0.9628	0.0017	
38	0.9317	0.0017	
39	0.9384	0.0042	
