ibin	Eff	Err
0	0.9270	0.0013	
1	0.9661	0.0013	
2	0.9576	0.0008	
3	0.9262	0.0019	
4	0.9255	0.0008	
5	0.9643	0.0009	
6	0.9602	0.0006	
7	0.9335	0.0015	
8	0.9274	0.0005	
9	0.9655	0.0005	
10	0.9619	0.0004	
11	0.9398	0.0011	
12	0.9272	0.0003	
13	0.9659	0.0004	
14	0.9627	0.0003	
15	0.9411	0.0008	
16	0.9276	0.0002	
17	0.9649	0.0002	
18	0.9621	0.0001	
19	0.9436	0.0004	
20	0.9268	0.0001	
21	0.9639	0.0002	
22	0.9626	0.0001	
23	0.9450	0.0004	
24	0.9255	0.0002	
25	0.9637	0.0003	
26	0.9619	0.0002	
27	0.9419	0.0006	
28	0.9192	0.0014	
29	0.9613	0.0018	
30	0.9289	0.0015	
31	0.9226	0.0060	
