ibin	Eff	Err
0	0.7722	0.0011	
1	0.7800	0.0023	
2	0.7860	0.0013	
3	0.7506	0.0022	
4	0.8019	0.0006	
5	0.8123	0.0016	
6	0.8075	0.0008	
7	0.7650	0.0015	
8	0.8410	0.0006	
9	0.8360	0.0010	
10	0.8301	0.0006	
11	0.7873	0.0012	
12	0.8905	0.0003	
13	0.8727	0.0006	
14	0.8645	0.0004	
15	0.8181	0.0008	
16	0.9366	0.0001	
17	0.9190	0.0001	
18	0.9040	0.0001	
19	0.8500	0.0004	
20	0.9607	0.0001	
21	0.9497	0.0002	
22	0.9308	0.0001	
23	0.8706	0.0004	
24	0.9648	0.0001	
25	0.9544	0.0003	
26	0.9366	0.0004	
27	0.8811	0.0007	
28	0.9678	0.0002	
29	0.9567	0.0006	
30	0.9374	0.0004	
31	0.8837	0.0012	
32	0.9703	0.0014	
33	0.9539	0.0034	
34	0.9351	0.0024	
35	0.9017	0.0117	
