ibin	Eff	Err
0	0.8235	0.0044	
1	0.8350	0.0050	
2	0.8452	0.0024	
3	0.7946	0.0042	
4	0.8437	0.0022	
5	0.8499	0.0032	
6	0.8572	0.0016	
7	0.8107	0.0028	
8	0.8652	0.0007	
9	0.8632	0.0019	
10	0.8720	0.0012	
11	0.8261	0.0022	
12	0.9059	0.0007	
13	0.8998	0.0011	
14	0.9017	0.0007	
15	0.8510	0.0017	
16	0.9436	0.0001	
17	0.9387	0.0004	
18	0.9320	0.0003	
19	0.8737	0.0008	
20	0.9646	0.0003	
21	0.9632	0.0003	
22	0.9529	0.0007	
23	0.8868	0.0006	
24	0.9653	0.0003	
25	0.9631	0.0004	
26	0.9519	0.0005	
27	0.8848	0.0014	
28	0.9659	0.0005	
29	0.9620	0.0009	
30	0.9514	0.0007	
31	0.8962	0.0024	
32	0.9635	0.0040	
33	0.9634	0.0087	
34	0.9435	0.0053	
35	0.8654	0.0252	
