ibin	Eff	Err
0	0.9262	0.0013	
1	0.9672	0.0013	
2	0.9572	0.0008	
3	0.9298	0.0020	
4	0.9258	0.0008	
5	0.9644	0.0009	
6	0.9611	0.0006	
7	0.9341	0.0014	
8	0.9275	0.0005	
9	0.9661	0.0006	
10	0.9606	0.0004	
11	0.9413	0.0010	
12	0.9271	0.0003	
13	0.9651	0.0005	
14	0.9628	0.0003	
15	0.9406	0.0008	
16	0.9274	0.0002	
17	0.9649	0.0002	
18	0.9624	0.0002	
19	0.9438	0.0004	
20	0.9269	0.0001	
21	0.9640	0.0002	
22	0.9627	0.0001	
23	0.9452	0.0004	
24	0.9255	0.0003	
25	0.9631	0.0003	
26	0.9622	0.0002	
27	0.9416	0.0007	
28	0.9205	0.0014	
29	0.9635	0.0017	
30	0.9303	0.0017	
31	0.9194	0.0056	
