ibin	Eff	Err
0	0.7820	0.0003	
1	0.8122	0.0015	
2	0.8076	0.0008	
3	0.7798	0.0014	
4	0.8151	0.0005	
5	0.8290	0.0008	
6	0.8227	0.0004	
7	0.8029	0.0008	
8	0.8629	0.0003	
9	0.8604	0.0007	
10	0.8590	0.0004	
11	0.8368	0.0007	
12	0.9091	0.0002	
13	0.8976	0.0011	
14	0.8952	0.0003	
15	0.8691	0.0004	
16	0.9481	0.0001	
17	0.9378	0.0001	
18	0.9278	0.0001	
19	0.8946	0.0003	
20	0.9691	0.0000	
21	0.9639	0.0001	
22	0.9503	0.0001	
23	0.9108	0.0002	
24	0.9722	0.0001	
25	0.9667	0.0002	
26	0.9543	0.0001	
27	0.9120	0.0005	
28	0.9740	0.0001	
29	0.9677	0.0003	
30	0.9562	0.0002	
31	0.9149	0.0007	
32	0.9747	0.0007	
33	0.9693	0.0011	
34	0.9560	0.0015	
35	0.9276	0.0057	
