ibin	Eff	Err
0	0.7886	0.0014	
1	0.7895	0.0033	
2	0.7852	0.0014	
3	0.7247	0.0025	
4	0.8271	0.0012	
5	0.8322	0.0012	
6	0.8154	0.0009	
7	0.7432	0.0016	
8	0.8578	0.0006	
9	0.8526	0.0014	
10	0.8362	0.0006	
11	0.7696	0.0008	
12	0.8938	0.0003	
13	0.8767	0.0006	
14	0.8631	0.0006	
15	0.7968	0.0005	
16	0.9373	0.0001	
17	0.9191	0.0002	
18	0.8994	0.0002	
19	0.8283	0.0002	
20	0.9616	0.0002	
21	0.9504	0.0002	
22	0.9273	0.0001	
23	0.8558	0.0011	
24	0.9660	0.0001	
25	0.9552	0.0003	
26	0.9352	0.0003	
27	0.8715	0.0008	
28	0.9677	0.0002	
29	0.9566	0.0005	
30	0.9355	0.0007	
31	0.8719	0.0015	
32	0.9699	0.0019	
33	0.9537	0.0039	
34	0.9388	0.0035	
35	0.9272	0.0153	
